Date,Time,CDD 15.5,Chiller 03 2Q3,Chiller 02 2Q9,Chiller 01 2Q10,Chiller CH-WC07301
2025-03-25,17:45:00,0.0,16.0,0.1875,0.21875,11.227314508
2025-03-25,18:00:00,0.0,18.625,0.09375,0.09375,11.12671171
2025-03-25,18:15:00,0.0,16.25,0.21875,0.1875,8.1738519182
2025-03-25,18:30:00,0.0,15.125,0.1875,0.09375,11.6081121391
2025-03-25,18:45:00,0.0,16.875,0.09375,0.21875,9.0481625794
2025-03-25,19:00:00,0.0,16.875,0.21875,0.1875,8.9972540231
2025-03-25,19:15:00,0.0,13.0,0.1875,0.09375,7.2169105656
2025-03-25,19:30:00,0.0,14.875,0.09375,0.21875,6.5286171353
2025-03-25,19:45:00,0.0,12.875,0.21875,0.09375,6.9243721551
2025-03-25,20:00:00,0.0,12.75,0.1875,0.1875,6.4625720325
2025-03-25,20:15:00,0.0,13.0,0.09375,0.125,5.4908550514
2025-03-25,20:30:00,0.0,15.125,0.21875,0.1875,4.8616454296
2025-03-25,20:45:00,0.0,11.875,0.1875,0.1875,5.7313013975
2025-03-25,21:00:00,0.0,12.625,0.1875,0.125,7.282464719
2025-03-25,21:15:00,0.0,14.75,0.125,0.1875,4.9461343249
2025-03-25,21:30:00,0.0,11.75,0.1875,0.1875,8.0067403322
2025-03-25,21:45:00,0.0,12.375,0.1875,0.125,7.93947579
2025-03-25,22:00:00,0.0,15.625,0.125,0.1875,5.2534250227
2025-03-25,22:15:00,0.0,11.5,0.1875,0.1875,7.8452837962
2025-03-25,22:30:00,0.0,15.75,0.1875,0.125,6.8488997132
2025-03-25,22:45:00,0.0,12.75,0.21875,0.1875,5.4656517188
2025-03-25,23:00:00,0.0,13.125,0.09375,0.09375,7.5901830358
2025-03-25,23:15:00,0.0,14.25,0.1875,0.21875,7.5141851465
2025-03-25,23:30:00,0.0,12.875,0.21875,0.1875,6.0205085317
2025-03-25,23:45:00,0.0,14.875,0.09375,0.09375,7.1972471901
2025-03-26,00:00:00,0.0,13.0,0.1875,0.21875,7.4260934758
2025-03-26,00:15:00,0.0,11.375,0.21875,0.1875,6.4101862368
2025-03-26,00:30:00,0.0,14.5,0.1875,0.09375,6.8024929867
2025-03-26,00:45:00,0.0,12.25,0.09375,0.21875,7.072029281
2025-03-26,01:00:00,0.0,11.875,0.21875,0.1875,7.3156969151
2025-03-26,01:15:00,0.0,13.875,0.1875,0.09375,7.850016249
2025-03-26,01:30:00,0.0,11.0,0.21875,0.21875,6.5664203185
2025-03-26,01:45:00,0.0,11.0,0.09375,0.1875,4.5815608922
2025-03-26,02:00:00,0.0,11.875,0.1875,0.09375,5.6833883491
2025-03-26,02:15:00,0.0,11.125,0.21875,0.21875,4.5902484698
2025-03-26,02:30:00,0.0,11.25,0.1875,0.09375,5.0698341478
2025-03-26,02:45:00,0.0,11.25,0.09375,0.1875,4.8436205844
2025-03-26,03:00:00,0.0,11.5,0.21875,0.21875,4.1806599714
2025-03-26,03:15:00,0.0,10.375,0.1875,0.09375,4.9358967965
2025-03-26,03:30:00,0.0,12.25,0.09375,0.1875,5.1460853703
2025-03-26,03:45:00,0.0,11.0,0.21875,0.21875,4.7083891979
2025-03-26,04:00:00,0.0,12.25,0.1875,0.09375,4.3376937749
2025-03-26,04:15:00,0.0,11.5,0.1875,0.1875,4.4554414683
2025-03-26,04:30:00,0.0,11.375,0.125,0.21875,4.5122227387
2025-03-26,04:45:00,0.0,11.75,0.1875,0.09375,4.4190897253
2025-03-26,05:00:00,0.0,10.625,0.1875,0.1875,3.5570902473
2025-03-26,05:15:00,0.0,11.625,0.21875,0.21875,3.6690578115
2025-03-26,05:30:00,0.0,10.625,0.09375,0.09375,4.0768499862
2025-03-26,05:45:00,0.0,11.875,0.1875,0.1875,4.2232641392
2025-03-26,06:00:00,0.0,10.375,0.21875,0.21875,1.8222619245
2025-03-26,06:15:00,0.0,11.375,0.1875,0.09375,4.0278796498
2025-03-26,06:30:00,0.0,10.25,0.09375,0.1875,4.5863450508
2025-03-26,06:45:00,0.0,11.25,0.21875,0.09375,3.9927625612
2025-03-26,07:00:00,0.0,10.5,0.1875,0.21875,3.0452322258
2025-03-26,07:15:00,0.0,11.625,0.09375,0.1875,3.842809499
2025-03-26,07:30:00,0.0,10.625,0.21875,0.09375,4.0904934761
2025-03-26,07:45:00,0.0,11.25,0.1875,0.21875,3.6833616988
2025-03-26,08:00:00,0.0,10.75,0.09375,0.09375,2.9924001489
2025-03-26,08:15:00,0.0,10.75,0.21875,0.1875,3.6731361945
2025-03-26,08:30:00,0.0,11.125,0.1875,0.21875,5.2298393742
2025-03-26,08:45:00,0.0,10.875,0.09375,0.09375,5.3414015975
2025-03-26,09:00:00,0.0,12.625,0.21875,0.1875,4.9073102266
2025-03-26,09:15:00,0.0,10.875,0.1875,0.125,5.0086524353
2025-03-26,09:30:00,0.0,12.375,0.09375,0.1875,5.5828934371
2025-03-26,09:45:00,0.0,11.75,0.21875,0.1875,5.3423239189
2025-03-26,10:00:00,0.0,12.125,0.1875,0.125,4.0184175559
2025-03-26,10:15:00,0.0,13.25,0.09375,0.1875,4.7064734603
2025-03-26,10:30:00,0.0,12.5,0.21875,0.09375,6.2844215302
2025-03-26,10:45:00,0.0,15.0,0.1875,0.21875,5.4173836595
2025-03-26,11:00:00,0.0,12.875,0.21875,0.1875,5.1233527867
2025-03-26,11:15:00,0.0,11.25,0.09375,0.09375,6.9144043325
2025-03-26,11:30:00,0.0,15.125,0.1875,0.21875,5.2099332687
2025-03-26,11:45:00,0.0,13.375,0.21875,0.09375,8.0760787385
2025-03-26,12:00:00,0.0,13.0,0.09375,0.1875,10.6117960594
2025-03-26,12:15:00,0.0,12.875,0.1875,0.21875,8.0838039399
2025-03-26,12:30:00,0.0,13.5,0.21875,0.09375,7.0847011033
2025-03-26,12:45:00,0.0,13.625,0.1875,0.1875,11.4004144594
2025-03-26,13:00:00,0.0,14.75,0.09375,0.21875,8.359069683
2025-03-26,13:15:00,0.0,13.5,0.21875,0.09375,7.8797540846
2025-03-26,13:30:00,0.0,15.625,0.1875,0.1875,7.8035107304
2025-03-26,13:45:00,0.0,14.0,0.09375,0.09375,9.7350796332
2025-03-26,14:00:00,0.0,12.5,0.21875,0.21875,8.8726265313
2025-03-26,14:15:00,0.0,14.0,0.1875,0.1875,7.8548101438
2025-03-26,14:30:00,0.0,12.875,0.1875,0.09375,10.6295867264
2025-03-26,14:45:00,0.0,13.375,0.125,0.21875,6.2827194192
2025-03-26,15:00:00,0.0,14.125,0.1875,0.1875,8.8377363254
2025-03-26,15:15:00,0.0,13.625,0.1875,0.09375,10.8545619972
2025-03-26,15:30:00,0.0,12.875,0.21875,0.21875,8.4862307982
2025-03-26,15:45:00,0.0,13.875,0.09375,0.09375,10.9721332322
2025-03-26,16:00:00,0.0,13.5,0.1875,0.1875,8.6709341196
2025-03-26,16:15:00,0.0,12.75,0.21875,0.21875,8.7800036191
2025-03-26,16:30:00,0.0,12.625,0.09375,0.09375,8.5089299273
2025-03-26,16:45:00,0.0,13.375,0.1875,0.1875,8.3564894609
2025-03-26,17:00:00,0.0,13.375,0.21875,0.125,10.8074024071
2025-03-26,17:15:00,0.0,12.5,0.09375,0.1875,8.0444850642
2025-03-26,17:30:00,0.0,13.125,0.1875,0.1875,9.109621616
2025-03-26,17:45:00,0.0,12.375,0.21875,0.125,8.2564397172
2025-03-26,18:00:00,0.0,13.5,0.1875,0.1875,8.3272768436
2025-03-26,18:15:00,0.0,13.375,0.09375,0.09375,10.712703344
2025-03-26,18:30:00,0.0,12.25,0.21875,0.21875,8.6013079225
2025-03-26,18:45:00,0.0,15.0,0.1875,0.1875,9.1482869962
2025-03-26,19:00:00,0.0,12.25,0.09375,0.09375,7.8587959829
2025-03-26,19:15:00,0.0,11.625,0.21875,0.21875,7.9485701636
2025-03-26,19:30:00,0.0,12.125,0.1875,0.09375,7.1353791264
2025-03-26,19:45:00,0.0,11.875,0.09375,0.1875,10.248199113
2025-03-26,20:00:00,0.0,13.375,0.21875,0.09375,7.541397702
2025-03-26,20:15:00,0.0,14.125,0.1875,0.21875,7.4694178846
2025-03-26,20:30:00,0.0,14.375,0.09375,0.1875,5.5495294507
2025-03-26,20:45:00,0.0,12.375,0.21875,0.09375,8.8092046974
2025-03-26,21:00:00,0.0,12.0,0.1875,0.21875,6.0463605563
2025-03-26,21:15:00,0.0,12.875,0.21875,0.09375,6.2768859394
2025-03-26,21:30:00,0.0,13.0,0.09375,0.1875,7.8201223949
2025-03-26,21:45:00,0.0,13.125,0.1875,0.21875,6.3018345447
2025-03-26,22:00:00,0.0,13.0,0.21875,0.09375,7.6341399599
2025-03-26,22:15:00,0.0,13.25,0.09375,0.1875,6.0810671752
2025-03-26,22:30:00,0.0,14.125,0.1875,0.21875,4.7513619116
2025-03-26,22:45:00,0.0,12.25,0.21875,0.09375,6.9717577389
2025-03-26,23:00:00,0.0,11.75,0.1875,0.1875,5.8590334845
2025-03-26,23:15:00,0.0,12.125,0.09375,0.21875,6.9390444948
2025-03-26,23:30:00,0.0,11.375,0.21875,0.09375,5.4180778051
2025-03-26,23:45:00,0.0,11.75,0.1875,0.1875,7.1225016356
2025-03-27,00:00:00,0.0,12.25,0.09375,0.125,5.2966494849
2025-03-27,00:15:00,0.0,11.125,0.21875,0.1875,4.9687132035
2025-03-27,00:30:00,0.0,12.375,0.1875,0.1875,5.331079055
2025-03-27,00:45:00,0.0,12.5,0.1875,0.125,5.4909351842
2025-03-27,01:00:00,0.0,11.0,0.125,0.1875,6.2785052636
2025-03-27,01:15:00,0.0,12.5,0.1875,0.1875,5.3913663117
2025-03-27,01:30:00,0.0,12.0,0.1875,0.125,5.5184255369
2025-03-27,01:45:00,0.0,10.75,0.125,0.1875,6.0970958781
2025-03-27,02:00:00,0.0,12.875,0.1875,0.09375,6.8722551891
2025-03-27,02:15:00,0.0,12.75,0.1875,0.21875,6.5923324753
2025-03-27,02:30:00,0.0,11.25,0.21875,0.1875,6.5337865335
2025-03-27,02:45:00,0.0,11.625,0.09375,0.09375,5.4101435704
2025-03-27,03:00:00,0.0,11.75,0.1875,0.21875,5.785284715
2025-03-27,03:15:00,0.0,12.0,0.21875,0.09375,5.4082828869
2025-03-27,03:30:00,0.0,12.75,0.09375,0.1875,8.3501044034
2025-03-27,03:45:00,0.0,12.25,0.1875,0.21875,6.6708118945
2025-03-27,04:00:00,0.0,14.0,0.21875,0.09375,4.6716598815
2025-03-27,04:15:00,0.0,12.0,0.09375,0.1875,7.5518312655
2025-03-27,04:30:00,0.0,11.75,0.1875,0.21875,6.3993421139
2025-03-27,04:45:00,0.0,12.25,0.21875,0.09375,6.6758160523
2025-03-27,05:00:00,0.0,11.25,0.1875,0.1875,6.9843186885
2025-03-27,05:15:00,0.0,11.25,0.09375,0.09375,7.4007985076
2025-03-27,05:30:00,0.0,11.5,0.21875,0.21875,6.1772101288
2025-03-27,05:45:00,0.0,11.75,0.1875,0.1875,7.8677483218
2025-03-27,06:00:00,0.0,12.25,0.09375,0.09375,7.3189763012
2025-03-27,06:15:00,0.0,12.5,0.21875,0.21875,6.121401949
2025-03-27,06:30:00,0.0,14.75,0.1875,0.09375,8.5805985567
2025-03-27,06:45:00,0.0,11.875,0.09375,0.1875,7.7510286267
2025-03-27,07:00:00,0.0,11.25,0.21875,0.21875,6.8745851924
2025-03-27,07:15:00,0.0,14.375,0.1875,0.09375,8.5591396252
2025-03-27,07:30:00,0.0,13.375,0.21875,0.1875,7.8143110031
2025-03-27,07:45:00,0.0,12.625,0.09375,0.125,8.487281984
2025-03-27,08:00:00,0.0,12.0,0.1875,0.1875,5.354444365
2025-03-27,08:15:00,0.0,12.0,0.21875,0.09375,8.636197703
2025-03-27,08:30:00,0.0,12.625,0.09375,0.21875,8.3321707073
2025-03-27,08:45:00,0.0,12.375,0.1875,0.1875,7.5281594857
2025-03-27,09:00:00,0.0,15.75,0.21875,0.09375,8.0643731665
2025-03-27,09:15:00,0.0,12.0,0.09375,0.21875,10.2663855616
2025-03-27,09:30:00,0.0,11.875,0.1875,0.1875,8.190952458
2025-03-27,09:45:00,0.0,15.125,0.21875,0.09375,5.9461435693
2025-03-27,10:00:00,0.0,11.5,0.1875,0.21875,10.8040572897
2025-03-27,10:15:00,0.0,15.0,0.09375,0.1875,9.0908023508
2025-03-27,10:30:00,0.0,11.875,0.21875,0.09375,8.2900726971
2025-03-27,10:45:00,0.0,14.875,0.1875,0.21875,11.2457074903
2025-03-27,11:00:00,0.0,15.375,0.1875,0.09375,11.2313349014
2025-03-27,11:15:00,0.0,17.75,0.125,0.1875,8.3074773633
2025-03-27,11:30:00,0.0,14.625,0.1875,0.21875,8.9597014231
2025-03-27,11:45:00,0.0,16.625,0.1875,0.09375,8.5049048627
2025-03-27,12:00:00,0.0,14.375,0.125,0.1875,10.6811018022
2025-03-27,12:15:00,0.0,16.875,0.1875,0.09375,8.8342756054
2025-03-27,12:30:00,0.0,18.25,0.1875,0.21875,9.0757307075
2025-03-27,12:45:00,0.0,14.625,0.21875,0.1875,7.0360446996
2025-03-27,13:00:00,0.0,14.125,0.09375,0.09375,10.9473801927
2025-03-27,13:15:00,0.0,15.5,0.1875,0.21875,7.960905755
2025-03-27,13:30:00,0.0,16.0,0.21875,0.1875,9.0618322309
2025-03-27,13:45:00,0.0,17.5,0.1875,0.09375,9.1960971361
2025-03-27,14:00:00,0.0,12.875,0.09375,0.21875,8.3804433318
2025-03-27,14:15:00,0.0,13.375,0.21875,0.09375,7.8702197417
2025-03-27,14:30:00,0.0,13.75,0.1875,0.1875,6.2883593826
2025-03-27,14:45:00,0.0,14.75,0.09375,0.21875,8.3933279259
2025-03-27,15:00:00,0.0,14.25,0.21875,0.09375,8.7274245007
2025-03-27,15:15:00,0.0,13.125,0.1875,0.1875,7.8290828132
2025-03-27,15:30:00,0.0,12.125,0.21875,0.125,8.3465817998
2025-03-27,15:45:00,0.0,14.0,0.09375,0.1875,7.9435076376
2025-03-27,16:00:00,0.0,14.125,0.1875,0.1875,7.7647564986
2025-03-27,16:15:00,0.0,14.0,0.21875,0.125,5.5551005985
2025-03-27,16:30:00,0.0,13.25,0.09375,0.1875,8.6786012365
2025-03-27,16:45:00,0.0,14.0,0.1875,0.09375,10.9122519119
2025-03-27,17:00:00,0.0,13.875,0.21875,0.21875,8.6606906431
2025-03-27,17:15:00,0.0,13.0,0.09375,0.1875,9.6618975909
2025-03-27,17:30:00,0.0,12.5,0.1875,0.09375,9.461855126
2025-03-27,17:45:00,0.0,13.375,0.21875,0.21875,9.2952113436
2025-03-27,18:00:00,0.0,14.0,0.1875,0.09375,8.7208311566
2025-03-27,18:15:00,0.0,12.75,0.09375,0.1875,7.7772304058
2025-03-27,18:30:00,0.0,11.625,0.21875,0.21875,6.9516187456
2025-03-27,18:45:00,0.0,11.0,0.1875,0.09375,6.4859450444
2025-03-27,19:00:00,0.0,10.875,0.1875,0.1875,7.5127721997
2025-03-27,19:15:00,0.0,10.625,0.125,0.21875,4.1687314576
2025-03-27,19:30:00,0.0,10.5,0.1875,0.09375,6.4461980039
2025-03-27,19:45:00,0.0,10.375,0.1875,0.1875,5.9396641549
2025-03-27,20:00:00,0.0,10.5,0.21875,0.21875,5.0721575791
2025-03-27,20:15:00,0.0,10.75,0.09375,0.09375,5.9199600803
2025-03-27,20:30:00,0.0,10.75,0.1875,0.1875,5.1457191781
2025-03-27,20:45:00,0.0,10.625,0.21875,0.09375,6.1074898403
2025-03-27,21:00:00,0.0,12.125,0.1875,0.21875,5.412228833
2025-03-27,21:15:00,0.0,14.375,0.09375,0.1875,5.7047116345
2025-03-27,21:30:00,0.0,13.5,0.21875,0.09375,4.148837086
2025-03-27,21:45:00,0.0,12.0,0.1875,0.21875,7.19272871
2025-03-27,22:00:00,0.0,13.125,0.21875,0.1875,5.1272807132
2025-03-27,22:15:00,0.0,12.375,0.09375,0.09375,8.7670150476
2025-03-27,22:30:00,0.0,15.5,0.1875,0.21875,4.4135740999
2025-03-27,22:45:00,0.0,12.0,0.21875,0.1875,4.2139665857
2025-03-27,23:00:00,0.0,12.5,0.09375,0.09375,4.1628622956
2025-03-27,23:15:00,0.0,14.875,0.1875,0.21875,3.7586178165
2025-03-27,23:30:00,0.0,12.125,0.21875,0.1875,2.7411132829
2025-03-27,23:45:00,0.0,12.5,0.1875,0.09375,4.5158908064
2025-03-28,00:00:00,0.0,13.625,0.09375,0.21875,2.1176730246
2025-03-28,00:15:00,0.0,13.125,0.21875,0.1875,3.5986683944
2025-03-28,00:30:00,0.0,13.625,0.1875,0.09375,3.3677608561
2025-03-28,00:45:00,0.0,12.75,0.1875,0.21875,4.4878153431
2025-03-28,01:00:00,0.0,12.5,0.125,0.09375,2.2151813053
2025-03-28,01:15:00,0.0,12.25,0.1875,0.1875,4.0566364075
2025-03-28,01:30:00,0.0,12.0,0.1875,0.21875,2.4127087642
2025-03-28,01:45:00,0.0,12.0,0.125,0.09375,4.0366376087
2025-03-28,02:00:00,0.0,11.75,0.1875,0.1875,2.9869871719
2025-03-28,02:15:00,0.0,12.5,0.1875,0.21875,3.0520240101
2025-03-28,02:30:00,0.0,11.5,0.21875,0.09375,2.3240936555
2025-03-28,02:45:00,0.0,12.0,0.09375,0.1875,3.6638816832
2025-03-28,03:00:00,0.0,11.375,0.1875,0.125,2.0023771339
2025-03-28,03:15:00,0.0,12.0,0.21875,0.1875,3.6744459275
2025-03-28,03:30:00,0.0,11.0,0.09375,0.1875,3.6697273409
2025-03-28,03:45:00,0.0,12.375,0.1875,0.125,2.6350814763
2025-03-28,04:00:00,0.0,11.25,0.21875,0.1875,3.1798916148
2025-03-28,04:15:00,0.0,12.25,0.1875,0.1875,2.7463948396
2025-03-28,04:30:00,0.0,11.125,0.09375,0.125,3.9915491266
2025-03-28,04:45:00,0.0,12.625,0.21875,0.1875,1.8157869174
2025-03-28,05:00:00,0.0,11.25,0.1875,0.09375,4.3109219293
2025-03-28,05:15:00,0.0,12.125,0.09375,0.21875,1.5414975391
2025-03-28,05:30:00,0.0,11.5,0.21875,0.1875,3.7980851035
2025-03-28,05:45:00,0.0,12.375,0.1875,0.09375,1.6113625391
2025-03-28,06:00:00,0.0,11.125,0.09375,0.21875,2.7607181157
2025-03-28,06:15:00,0.0,10.875,0.21875,0.1875,2.4809916834
2025-03-28,06:30:00,0.0,10.875,0.1875,0.09375,2.410105951
2025-03-28,06:45:00,0.0,10.375,0.21875,0.21875,3.4117999894
2025-03-28,07:00:00,0.0,10.75,0.09375,0.09375,1.6528030602
2025-03-28,07:15:00,0.0,10.5,0.1875,0.1875,1.9533750127
2025-03-28,07:30:00,0.0,10.5,0.21875,0.21875,3.6284496408
2025-03-28,07:45:00,0.0,10.5,0.09375,0.09375,1.5799717873
2025-03-28,08:00:00,0.0,10.375,0.1875,0.1875,3.2408170838
2025-03-28,08:15:00,0.0,11.625,0.21875,0.09375,2.3373309496
2025-03-28,08:30:00,0.0,11.0,0.09375,0.21875,3.8574379872
2025-03-28,08:45:00,0.0,11.0,0.1875,0.09375,1.8143953759
2025-03-28,09:00:00,0.0,11.375,0.21875,0.1875,3.4574436049
2025-03-28,09:15:00,0.0,12.125,0.09375,0.21875,1.8460968735
2025-03-28,09:30:00,0.0,13.375,0.1875,0.09375,3.2496370892
2025-03-28,09:45:00,0.0,10.625,0.21875,0.1875,2.5491449158
2025-03-28,10:00:00,0.0,10.875,0.09375,0.125,3.5051746177
2025-03-28,10:15:00,0.0,13.125,0.1875,0.1875,2.0396955643
2025-03-28,10:30:00,0.0,12.0,0.21875,0.1875,2.9094789443
2025-03-28,10:45:00,0.0,12.625,0.09375,0.125,3.0021274412
2025-03-28,11:00:00,0.0,12.375,0.1875,0.1875,1.7951171963
2025-03-28,11:15:00,0.0,19.75,0.21875,0.09375,3.8788171004
2025-03-28,11:30:00,0.0,15.5,0.09375,0.21875,3.7977677543
2025-03-28,11:45:00,0.0,10.25,0.1875,0.1875,2.9439214425
2025-03-28,12:00:00,0.0,11.875,0.21875,0.09375,2.9648102137
2025-03-28,12:15:00,0.0,11.25,0.1875,0.21875,3.3669164759
2025-03-28,12:30:00,0.0,14.375,0.09375,0.09375,4.1898660342
2025-03-28,12:45:00,0.0,13.5,0.21875,0.1875,4.0332553766
2025-03-28,13:00:00,0.0,13.0,0.1875,0.09375,5.6278791232
2025-03-28,13:15:00,0.0,14.125,0.09375,0.21875,3.8005794267
2025-03-28,13:30:00,0.0,12.5,0.21875,0.1875,3.459454919
2025-03-28,13:45:00,0.0,11.875,0.1875,0.09375,4.779817931
2025-03-28,14:00:00,0.0,15.5,0.90625,0.21875,3.792356072
2025-03-28,14:15:00,0.0,0.25,17.0,0.09375,3.1023018898
2025-03-28,14:30:00,0.0,0.25,18.09375,0.1875,4.5189692229
2025-03-28,14:45:00,0.0,0.125,18.3125,0.21875,1.6761860678
2025-03-28,15:00:00,0.0,0.25,15.375,0.09375,4.4143324832
2025-03-28,15:15:00,0.0,0.125,19.40625,0.1875,3.0499273991
2025-03-28,15:30:00,0.0,9.5,15.59375,0.125,2.9754616772
2025-03-28,15:45:00,0.0,9.625,11.90625,0.1875,3.5903357809
2025-03-28,16:00:00,0.0,9.375,11.71875,0.1875,3.1949166921
2025-03-28,16:15:00,0.0,9.375,3.09375,0.125,0.3243269816
2025-03-28,16:30:00,0.0,9.75,8.28125,0.1875,3.9895769507
2025-03-28,16:45:00,0.0,9.375,11.5,0.09375,3.10702682
2025-03-28,17:00:00,0.0,9.25,8.21875,0.21875,2.3335006839
2025-03-28,17:15:00,0.0,9.375,0.1875,0.09375,1.8784919291
2025-03-28,17:30:00,0.0,9.375,11.09375,0.1875,2.1394442156
2025-03-28,17:45:00,0.0,9.5,11.625,0.21875,2.8946257553
2025-03-28,18:00:00,0.0,9.375,5.78125,0.09375,1.5295074502
2025-03-28,18:15:00,0.0,9.375,2.90625,0.1875,2.764379433
2025-03-28,18:30:00,0.0,9.375,11.59375,0.09375,1.3732786185
2025-03-28,18:45:00,0.0,9.375,10.0,0.21875,3.7535313122
2025-03-28,19:00:00,0.0,9.375,0.21875,0.09375,1.4333704776
2025-03-28,19:15:00,0.0,9.625,1.0,0.1875,1.7401556482
2025-03-28,19:30:00,0.0,9.875,11.375,0.21875,3.362485098
2025-03-28,19:45:00,0.0,9.25,6.3125,0.09375,2.9102956778
2025-03-28,20:00:00,0.0,9.375,0.1875,0.1875,2.8438155828
2025-03-28,20:15:00,0.0,9.25,8.8125,0.21875,2.310366574
2025-03-28,20:30:00,0.0,9.25,11.59375,0.09375,1.528454308
2025-03-28,20:45:00,0.0,9.375,2.21875,0.1875,1.9268021617
2025-03-28,21:00:00,0.0,9.5,0.1875,0.125,2.421241981
2025-03-28,21:15:00,0.0,9.25,8.6875,0.1875,1.8072031183
2025-03-28,21:30:00,0.0,9.375,11.71875,0.1875,2.0252446924
2025-03-28,21:45:00,0.0,9.25,0.59375,0.125,2.2567279664
2025-03-28,22:00:00,0.0,9.375,0.09375,0.1875,3.5241386494
2025-03-28,22:15:00,0.0,9.375,9.59375,0.1875,2.2453157572
2025-03-28,22:30:00,0.0,9.375,9.8125,0.125,2.3063252635
2025-03-28,22:45:00,0.0,9.375,0.1875,0.1875,2.0605821657
2025-03-28,23:00:00,0.0,9.25,0.125,0.09375,1.4840780362
2025-03-28,23:15:00,0.0,9.625,10.0,0.21875,2.1718648184
2025-03-28,23:30:00,0.0,9.375,11.09375,0.1875,2.9609955633
2025-03-28,23:45:00,0.0,9.375,10.59375,0.09375,1.7098993088
2025-03-29,00:00:00,0.0,9.25,0.1875,0.21875,2.1188188571
2025-03-29,00:15:00,0.0,9.5,5.125,0.1875,2.5106394157
2025-03-29,00:30:00,0.0,9.375,10.6875,0.09375,2.3599612042
2025-03-29,00:45:00,0.0,9.375,0.1875,0.21875,3.7758445924
2025-03-29,01:00:00,0.0,9.375,0.21875,0.09375,1.4929022494
2025-03-29,01:15:00,0.0,10.5,10.1875,0.1875,2.0100801139
2025-03-29,01:30:00,0.0,9.375,8.8125,0.21875,2.3360958267
2025-03-29,01:45:00,0.0,9.375,0.1875,0.09375,3.5602813288
2025-03-29,02:00:00,0.0,9.5,1.40625,0.1875,2.438292993
2025-03-29,02:15:00,0.0,9.5,11.5,0.21875,2.6105612926
2025-03-29,02:30:00,0.0,9.375,4.90625,0.09375,1.8313471149
2025-03-29,02:45:00,0.0,9.5,0.1875,0.1875,1.7604643124
2025-03-29,03:00:00,0.0,9.875,5.90625,0.21875,2.2149586654
2025-03-29,03:15:00,0.0,9.375,11.09375,0.09375,2.1299985697
2025-03-29,03:30:00,0.0,9.375,0.21875,0.1875,2.3170836333
2025-03-29,03:45:00,0.0,9.625,0.59375,0.21875,1.4153083001
2025-03-29,04:00:00,0.0,9.625,11.40625,0.09375,2.8591863092
2025-03-29,04:15:00,0.0,9.375,3.59375,0.1875,3.3503802109
2025-03-29,04:30:00,0.0,9.5,0.1875,0.09375,2.1584683393
2025-03-29,04:45:00,0.0,9.75,3.8125,0.21875,2.0466645222
2025-03-29,05:00:00,0.0,9.5,11.1875,0.1875,1.917229137
2025-03-29,05:15:00,0.0,4.25,3.5,0.09375,2.0870387091
2025-03-29,05:30:00,0.0,9.5,11.59375,0.21875,4.0086729273
2025-03-29,05:45:00,0.0,9.5,0.8125,0.1875,3.1136245968
2025-03-29,06:00:00,0.0,9.375,0.1875,0.09375,3.4341530778
2025-03-29,06:15:00,0.0,10.0,7.21875,0.21875,2.1321225085
2025-03-29,06:30:00,0.0,9.5,11.78125,0.09375,4.8284715685
2025-03-29,06:45:00,0.0,9.25,2.625,0.1875,4.1881385032
2025-03-29,07:00:00,0.0,9.375,0.09375,0.21875,2.9596165763
2025-03-29,07:15:00,0.0,9.375,8.59375,0.09375,2.7788454194
2025-03-29,07:30:00,0.0,9.375,11.59375,0.1875,5.1021686111
2025-03-29,07:45:00,0.0,9.25,3.09375,0.125,3.5216123563
2025-03-29,08:00:00,0.0,9.375,0.21875,0.1875,3.4236712727
2025-03-29,08:15:00,0.0,9.25,2.90625,0.1875,2.8400044241
2025-03-29,08:30:00,0.0,9.375,11.59375,0.125,4.6140288002
2025-03-29,08:45:00,0.0,9.375,8.28125,0.1875,4.8452294501
2025-03-29,09:00:00,0.0,9.25,0.21875,0.09375,3.8714022688
2025-03-29,09:15:00,0.0,9.5,7.90625,0.21875,4.5336773759
2025-03-29,09:30:00,0.0,9.25,6.0,0.1875,3.6116197909
2025-03-29,09:45:00,0.0,9.5,0.09375,0.09375,4.8790206886
2025-03-29,10:00:00,0.0,9.375,0.1875,0.21875,4.3468395857
2025-03-29,10:15:00,0.0,11.375,9.3125,0.1875,4.6296071195
2025-03-29,10:30:00,0.0,9.25,11.09375,0.09375,4.745309321
2025-03-29,10:45:00,0.0,9.5,0.09375,0.21875,5.1367760304
2025-03-29,11:00:00,0.0,9.375,0.21875,0.09375,4.4716385325
2025-03-29,11:15:00,0.0,9.5,10.59375,0.1875,5.9916103564
2025-03-29,11:30:00,0.0,9.375,11.6875,0.21875,6.0951245913
2025-03-29,11:45:00,0.0,9.375,4.5,0.09375,6.2698382355
2025-03-29,12:00:00,0.0,9.375,0.21875,0.1875,8.7659477425
2025-03-29,12:15:00,0.0,9.75,3.78125,0.21875,7.1097382356
2025-03-29,12:30:00,0.0,9.5,11.90625,0.09375,8.1201935226
2025-03-29,12:45:00,0.0,9.375,8.59375,0.1875,8.1146349791
2025-03-29,13:00:00,0.0,9.5,0.21875,0.21875,9.9324880014
2025-03-29,13:15:00,0.0,10.5,11.375,0.09375,11.8731042473
2025-03-29,13:30:00,0.0,9.625,12.125,0.1875,11.9505920722
2025-03-29,13:45:00,0.0,9.75,12.09375,0.21875,12.0415937546
